,...1,GISJOIN,FIPS,ADI_NATRANK,ADI_STATERNK,STATE
1575,111757,G29009500116002,2.9095E+11,89,9,29
1576,111758,G29009500116003,2.9095E+11,93,9,29
1577,111759,G29009500116004,2.9095E+11,83,8,29
1578,111760,G29009500116005,2.9095E+11,87,8,29
1579,111761,G29009500116006,2.9095E+11,GQ,GQ,29
1580,111762,G29009500117001,2.9095E+11,94,9,29
1581,111763,G29009500117002,2.9095E+11,77,7,29
1582,111764,G29009500117003,2.9095E+11,96,10,29
1583,111765,G29009500117004,2.9095E+11,91,9,29
1584,111766,G29009500117005,2.9095E+11,95,10,29
1585,111767,G29009500118001,2.9095E+11,91,9,29
1586,111768,G29009500118002,2.9095E+11,90,9,29
1587,111769,G29009500118003,2.9095E+11,81,7,29
1588,111770,G29009500119001,2.9095E+11,86,8,29
1589,111771,G29009500119002,2.9095E+11,82,7,29
1590,111772,G29009500119003,2.9095E+11,73,6,29
1591,111773,G29009500119004,2.9095E+11,88,8,29
1592,111774,G29009500120001,2.9095E+11,84,8,29
1593,111775,G29009500120002,2.9095E+11,71,6,29
1594,111776,G29009500120003,2.9095E+11,79,7,29
1595,111777,G29009500121001,2.9095E+11,78,7,29
1596,111778,G29009500121002,2.9095E+11,83,8,29
1597,111779,G29009500121003,2.9095E+11,91,9,29
1598,111780,G29009500122001,2.9095E+11,74,6,29
1599,111781,G29009500122002,2.9095E+11,84,8,29
1600,111782,G29009500122003,2.9095E+11,67,5,29
1601,111783,G29009500122004,2.9095E+11,63,5,29
1602,111784,G29009500123001,2.9095E+11,64,5,29
1603,111785,G29009500123002,2.9095E+11,85,8,29
1604,111786,G29009500124001,2.9095E+11,78,7,29
1605,111787,G29009500124002,2.9095E+11,82,7,29
1606,111788,G29009500124003,2.9095E+11,74,6,29
1607,111789,G29009500124004,2.9095E+11,79,7,29
1608,111790,G29009500125011,2.9095E+11,80,7,29
1609,111791,G29009500125012,2.9095E+11,81,7,29
1610,111792,G29009500125021,2.9095E+11,75,6,29
1611,111793,G29009500125022,2.9095E+11,72,6,29
1612,111794,G29009500125023,2.9095E+11,72,6,29
1613,111795,G29009500126001,2.9095E+11,72,6,29
1614,111796,G29009500126002,2.9095E+11,89,9,29
1615,111797,G29009500126003,2.9095E+11,87,8,29
1616,111798,G29009500126004,2.9095E+11,88,8,29
1617,111799,G29009500127011,2.9095E+11,73,6,29
1618,111800,G29009500127012,2.9095E+11,74,6,29
1619,111801,G29009500127013,2.9095E+11,48,3,29
1620,111802,G29009500127014,2.9095E+11,62,4,29
1621,111803,G29009500128021,2.9095E+11,75,6,29
1622,111804,G29009500128022,2.9095E+11,63,5,29
1623,111805,G29009500128031,2.9095E+11,72,6,29
1624,111806,G29009500128032,2.9095E+11,85,8,29
1625,111807,G29009500128041,2.9095E+11,83,8,29
1626,111808,G29009500128042,2.9095E+11,82,7,29
1627,111809,G29009500128043,2.9095E+11,77,7,29
1628,111810,G29009500128044,2.9095E+11,80,7,29
1629,111811,G29009500129031,2.9095E+11,88,8,29
1630,111812,G29009500129032,2.9095E+11,90,9,29
1631,111813,G29009500129033,2.9095E+11,92,9,29
1632,111814,G29009500129034,2.9095E+11,73,6,29
1633,111815,G29009500129041,2.9095E+11,78,7,29
1634,111816,G29009500129042,2.9095E+11,70,6,29
1635,111817,G29009500129043,2.9095E+11,71,6,29
1636,111818,G29009500129061,2.9095E+11,85,8,29
1637,111819,G29009500129062,2.9095E+11,78,7,29
1638,111820,G29009500129063,2.9095E+11,91,9,29
1639,111821,G29009500129064,2.9095E+11,89,9,29
1640,111822,G29009500129065,2.9095E+11,81,7,29
1641,111823,G29009500130031,2.9095E+11,65,5,29
1642,111824,G29009500130032,2.9095E+11,84,8,29
1643,111825,G29009500130033,2.9095E+11,88,8,29
1644,111826,G29009500130034,2.9095E+11,92,9,29
1645,111827,G29009500131001,2.9095E+11,98,10,29
1646,111828,G29009500131002,2.9095E+11,83,8,29
1647,111829,G29009500131003,2.9095E+11,70,6,29
1648,111830,G29009500132031,2.9095E+11,73,6,29
1649,111831,G29009500132032,2.9095E+11,95,10,29
1650,111832,G29009500132033,2.9095E+11,94,9,29
1651,111833,G29009500132034,2.9095E+11,100,10,29
1652,111834,G29009500132081,2.9095E+11,84,8,29
1653,111835,G29009500132082,2.9095E+11,81,7,29
1654,111836,G29009500132101,2.9095E+11,90,9,29
1655,111837,G29009500132102,2.9095E+11,94,9,29
1656,111838,G29009500132103,2.9095E+11,88,8,29
1657,111839,G29009500133011,2.9095E+11,85,8,29
1658,111840,G29009500133012,2.9095E+11,93,9,29
1659,111841,G29009500133013,2.9095E+11,82,7,29
1660,111842,G29009500133071,2.9095E+11,80,7,29
1661,111843,G29009500133072,2.9095E+11,67,5,29
1662,111844,G29009500133091,2.9095E+11,64,5,29
1663,111845,G29009500133092,2.9095E+11,64,5,29
1664,111846,G29009500133093,2.9095E+11,94,9,29
1665,111847,G29009500133131,2.9095E+11,76,6,29
1666,111848,G29009500133132,2.9095E+11,64,5,29
1667,111849,G29009500133133,2.9095E+11,82,7,29
1668,111850,G29009500134011,2.9095E+11,56,4,29
1669,111851,G29009500134012,2.9095E+11,94,9,29
1670,111852,G29009500134013,2.9095E+11,68,5,29
1671,111853,G29009500134051,2.9095E+11,58,4,29
1672,111854,G29009500134052,2.9095E+11,34,2,29
1673,111855,G29009500134053,2.9095E+11,55,3,29
1674,111856,G29009500134071,2.9095E+11,29,1,29
1675,111857,G29009500134072,2.9095E+11,33,1,29
1676,111858,G29009500134081,2.9095E+11,66,5,29
1677,111859,G29009500134082,2.9095E+11,54,3,29
1678,111860,G29009500134083,2.9095E+11,54,3,29
1679,111861,G29009500134084,2.9095E+11,18,1,29
1680,111862,G29009500134085,2.9095E+11,55,3,29
1681,111863,G29009500134101,2.9095E+11,92,9,29
1682,111864,G29009500134161,2.9095E+11,59,4,29
1683,111865,G29009500135021,2.9095E+11,45,2,29
1684,111866,G29009500135022,2.9095E+11,47,3,29
1685,111867,G29009500135041,2.9095E+11,21,1,29
1686,111868,G29009500135042,2.9095E+11,38,2,29
1687,111869,G29009500136061,2.9095E+11,25,1,29
1688,111870,G29009500136081,2.9095E+11,59,4,29
1689,111871,G29009500136082,2.9095E+11,72,6,29
1690,111872,G29009500136083,2.9095E+11,12,1,29
1691,111873,G29009500136084,2.9095E+11,40,2,29
1692,111874,G29009500136121,2.9095E+11,20,1,29
1693,111875,G29009500136122,2.9095E+11,18,1,29
1694,111876,G29009500137031,2.9095E+11,67,5,29
1695,111877,G29009500137032,2.9095E+11,68,5,29
1696,111878,G29009500137033,2.9095E+11,66,5,29
1697,111879,G29009500137041,2.9095E+11,51,3,29
1698,111880,G29009500137042,2.9095E+11,68,5,29
1699,111881,G29009500137043,2.9095E+11,37,2,29
1700,111882,G29009500138011,2.9095E+11,49,3,29
1701,111883,G29009500138012,2.9095E+11,47,3,29
1702,111884,G29009500138021,2.9095E+11,50,3,29
1703,111885,G29009500138022,2.9095E+11,50,3,29
1704,111886,G29009500138023,2.9095E+11,45,2,29
1705,111887,G29009500138024,2.9095E+11,42,2,29
1706,111888,G29009500138025,2.9095E+11,38,2,29
1707,111889,G29009500139011,2.9095E+11,16,1,29
1708,111890,G29009500139012,2.9095E+11,25,1,29
1709,111891,G29009500139013,2.9095E+11,25,1,29
1710,111892,G29009500139021,2.9095E+11,39,2,29
1711,111893,G29009500139041,2.9095E+11,43,2,29
1712,111894,G29009500139042,2.9095E+11,41,2,29
1713,111895,G29009500139043,2.9095E+11,28,1,29
1714,111896,G29009500139161,2.9095E+11,17,1,29
1715,111897,G29009500139162,2.9095E+11,44,2,29
1716,111898,G29009500139163,2.9095E+11,11,1,29
1717,111899,G29009500140021,2.9095E+11,32,1,29
1718,111900,G29009500140022,2.9095E+11,64,5,29
1719,111901,G29009500140041,2.9095E+11,77,7,29
1720,111902,G29009500140042,2.9095E+11,50,3,29
1721,111903,G29009500140051,2.9095E+11,51,3,29
1722,111904,G29009500140052,2.9095E+11,64,5,29
1723,111905,G29009500140061,2.9095E+11,49,3,29
1724,111906,G29009500140071,2.9095E+11,54,3,29
1725,111907,G29009500140072,2.9095E+11,65,5,29
1726,111908,G29009500141011,2.9095E+11,76,6,29
1727,111909,G29009500141012,2.9095E+11,63,5,29
1728,111910,G29009500141013,2.9095E+11,58,4,29
1729,111911,G29009500141014,2.9095E+11,84,8,29
1730,111912,G29009500141051,2.9095E+11,66,5,29
1731,111913,G29009500141052,2.9095E+11,54,3,29
1732,111914,G29009500141053,2.9095E+11,65,5,29
1733,111915,G29009500141054,2.9095E+11,64,5,29
1734,111916,G29009500141055,2.9095E+11,35,2,29
1735,111917,G29009500141081,2.9095E+11,76,7,29
1736,111918,G29009500141082,2.9095E+11,60,4,29
1737,111919,G29009500141083,2.9095E+11,62,4,29
1738,111920,G29009500141111,2.9095E+11,38,2,29
1739,111921,G29009500141121,2.9095E+11,25,1,29
1740,111922,G29009500141141,2.9095E+11,27,1,29
1741,111923,G29009500141142,2.9095E+11,47,3,29
1742,111924,G29009500141143,2.9095E+11,57,4,29
1743,111925,G29009500141144,2.9095E+11,56,4,29
1744,111926,G29009500141201,2.9095E+11,40,2,29
1745,111927,G29009500142031,2.9095E+11,37,2,29
1746,111928,G29009500142032,2.9095E+11,20,1,29
1747,111929,G29009500142041,2.9095E+11,20,1,29
1748,111930,G29009500142042,2.9095E+11,25,1,29
1749,111931,G29009500142043,2.9095E+11,55,3,29
1750,111932,G29009500143001,2.9095E+11,57,4,29
1751,111933,G29009500143002,2.9095E+11,58,4,29
1752,111934,G29009500143003,2.9095E+11,27,1,29
1753,111935,G29009500144001,2.9095E+11,58,4,29
1754,111936,G29009500144002,2.9095E+11,17,1,29
1755,111937,G29009500145011,2.9095E+11,58,4,29
1756,111938,G29009500145012,2.9095E+11,63,5,29
1757,111939,G29009500145021,2.9095E+11,56,4,29
1758,111940,G29009500145022,2.9095E+11,51,3,29
1759,111941,G29009500146011,2.9095E+11,74,6,29
1760,111942,G29009500146012,2.9095E+11,64,5,29
1761,111943,G29009500146013,2.9095E+11,62,4,29
1762,111944,G29009500146014,2.9095E+11,63,5,29
1763,111945,G29009500146031,2.9095E+11,66,5,29
1764,111946,G29009500146032,2.9095E+11,61,4,29
1765,111947,G29009500146041,2.9095E+11,71,6,29
1766,111948,G29009500146042,2.9095E+11,75,6,29
1767,111949,G29009500146043,2.9095E+11,64,5,29
1768,111950,G29009500147011,2.9095E+11,44,2,29
1769,111951,G29009500147021,2.9095E+11,50,3,29
1770,111952,G29009500147022,2.9095E+11,57,4,29
1771,111953,G29009500147023,2.9095E+11,52,3,29
1772,111954,G29009500148041,2.9095E+11,26,1,29
1773,111955,G29009500148061,2.9095E+11,40,2,29
1774,111956,G29009500148062,2.9095E+11,34,2,29
1775,111957,G29009500148063,2.9095E+11,42,2,29
1776,111958,G29009500149021,2.9095E+11,64,5,29
1777,111959,G29009500149022,2.9095E+11,89,9,29
1778,111960,G29009500149031,2.9095E+11,45,2,29
1779,111961,G29009500149032,2.9095E+11,31,1,29
1780,111962,G29009500149041,2.9095E+11,51,3,29
1781,111963,G29009500149042,2.9095E+11,37,2,29
1782,111964,G29009500149043,2.9095E+11,42,2,29
1783,111965,G29009500149051,2.9095E+11,34,2,29
1784,111966,G29009500149052,2.9095E+11,62,4,29
1785,111967,G29009500150001,2.9095E+11,37,2,29
1786,111968,G29009500150002,2.9095E+11,71,6,29
1787,111969,G29009500150003,2.9095E+11,79,7,29
1788,111970,G29009500151001,2.9095E+11,60,4,29
1789,111971,G29009500151002,2.9095E+11,81,7,29
1790,111972,G29009500151003,2.9095E+11,59,4,29
1791,111973,G29009500152001,2.9095E+11,36,2,29
1792,111974,G29009500153001,2.9095E+11,90,9,29
1793,111975,G29009500153002,2.9095E+11,88,8,29
1794,111976,G29009500153003,2.9095E+11,31,1,29
1795,111977,G29009500154001,2.9095E+11,89,9,29
1796,111978,G29009500154002,2.9095E+11,93,9,29
1797,111979,G29009500154003,2.9095E+11,92,9,29
1798,111980,G29009500155001,2.9095E+11,99,10,29
1799,111981,G29009500155002,2.9095E+11,97,10,29
1800,111982,G29009500156001,2.9095E+11,97,10,29
1801,111983,G29009500156002,2.9095E+11,94,9,29
1802,111984,G29009500157001,2.9095E+11,46,2,29
1803,111985,G29009500157002,2.9095E+11,49,3,29
1804,111986,G29009500158001,2.9095E+11,38,2,29
1805,111987,G29009500158002,2.9095E+11,GQ,GQ,29
1806,111988,G29009500159001,2.9095E+11,GQ,GQ,29
1807,111989,G29009500160001,2.9095E+11,99,10,29
1808,111990,G29009500160002,2.9095E+11,85,8,29
1809,111991,G29009500161001,2.9095E+11,70,6,29
1810,111992,G29009500161002,2.9095E+11,63,5,29
1811,111993,G29009500162001,2.9095E+11,88,8,29
1812,111994,G29009500162002,2.9095E+11,99,10,29
1813,111995,G29009500163001,2.9095E+11,100,10,29
1814,111996,G29009500163002,2.9095E+11,77,7,29
1815,111997,G29009500164001,2.9095E+11,99,10,29
1816,111998,G29009500164002,2.9095E+11,99,10,29
1817,111999,G29009500165001,2.9095E+11,99,10,29
1818,112000,G29009500165002,2.9095E+11,99,10,29
1819,112001,G29009500165003,2.9095E+11,98,10,29
1820,112002,G29009500166001,2.9095E+11,99,10,29
1821,112003,G29009500166002,2.9095E+11,98,10,29
1822,112004,G29009500167001,2.9095E+11,42,2,29
1823,112005,G29009500167002,2.9095E+11,58,4,29
1824,112006,G29009500167003,2.9095E+11,68,5,29
1825,112007,G29009500168001,2.9095E+11,52,3,29
1826,112008,G29009500168002,2.9095E+11,64,5,29
1827,112009,G29009500168003,2.9095E+11,67,5,29
1828,112010,G29009500168004,2.9095E+11,55,3,29
1829,112011,G29009500169001,2.9095E+11,88,8,29
1830,112012,G29009500169002,2.9095E+11,99,10,29
1831,112013,G29009500169003,2.9095E+11,96,10,29
1832,112014,G29009500170001,2.9095E+11,87,8,29
1833,112015,G29009500170002,2.9095E+11,92,9,29
1834,112016,G29009500171001,2.9095E+11,95,10,29
1835,112017,G29009500171002,2.9095E+11,98,10,29
1836,112018,G29009500171003,2.9095E+11,99,10,29
1837,112019,G29009500171004,2.9095E+11,97,10,29
1838,112020,G29009500172001,2.9095E+11,78,7,29
1839,112021,G29009500172002,2.9095E+11,88,8,29
1840,112022,G29009500172003,2.9095E+11,81,7,29
1841,112023,G29009500172004,2.9095E+11,78,7,29
1842,112024,G29009500173001,2.9095E+11,41,2,29
1843,112025,G29009500173002,2.9095E+11,48,3,29
1844,112026,G29009500173003,2.9095E+11,57,4,29
1845,112027,G29009500173004,2.9095E+11,42,2,29
1846,112028,G29009500174001,2.9095E+11,89,9,29
1847,112029,G29009500174002,2.9095E+11,84,8,29
1848,112030,G29009500175001,2.9095E+11,78,7,29
1849,112031,G29009500175002,2.9095E+11,70,6,29
1850,112032,G29009500175003,2.9095E+11,88,8,29
1851,112033,G29009500176001,2.9095E+11,63,5,29
1852,112034,G29009500176002,2.9095E+11,44,2,29
1853,112035,G29009500176003,2.9095E+11,77,7,29
1854,112036,G29009500176004,2.9095E+11,55,3,29
1855,112037,G29009500177001,2.9095E+11,40,2,29
1856,112038,G29009500177002,2.9095E+11,53,3,29
1857,112039,G29009500177003,2.9095E+11,46,2,29
1858,112040,G29009500178001,2.9095E+11,34,2,29
1859,112041,G29009500178002,2.9095E+11,75,6,29
1860,112042,G29009500178003,2.9095E+11,49,3,29
1861,112043,G29009500178004,2.9095E+11,71,6,29
1862,112044,G29009500179001,2.9095E+11,48,3,29
1863,112045,G29009500179002,2.9095E+11,64,5,29
1864,112046,G29009500179003,2.9095E+11,50,3,29
1865,112047,G29009500180001,2.9095E+11,69,6,29
1866,112048,G29009500180002,2.9095E+11,70,6,29
1867,112049,G29009500180003,2.9095E+11,75,6,29
1868,112050,G29009500181001,2.9095E+11,18,1,29
1869,112051,G29009500181002,2.9095E+11,22,1,29
1870,112052,G29009500181003,2.9095E+11,20,1,29
1871,112053,G29009500181004,2.9095E+11,35,2,29
1872,112054,G29009500182001,2.9095E+11,23,1,29
1873,112055,G29009500185001,2.9095E+11,24,1,29
1874,112056,G29009500186001,2.9095E+11,41,2,29
1875,112057,G29009500186002,2.9095E+11,49,3,29
1876,112058,G29009500193001,2.9095E+11,41,2,29
1877,112059,G29009500193002,2.9095E+11,48,3,29
1878,112060,G29009500193003,2.9095E+11,54,3,29
1879,112061,G29009509801011,2.9096E+11,PH,PH,29
1880,112062,G29009509808021,2.9096E+11,PH,PH,29
1881,112063,G29009509883001,2.9096E+11,44,2,29
1882,112064,G29009509891001,2.9096E+11,PH,PH,29
1883,112065,G29009509892001,2.9096E+11,PH,PH,29
1884,112066,G29009700101001,2.9097E+11,GQ,GQ,29
1885,112067,G29009700101002,2.9097E+11,87,8,29
1886,112068,G29009700101003,2.9097E+11,88,8,29
1887,112069,G29009700101004,2.9097E+11,92,9,29
1888,112070,G29009700102001,2.9097E+11,55,3,29
1889,112071,G29009700102002,2.9097E+11,73,6,29
1890,112072,G29009700102003,2.9097E+11,80,7,29
1891,112073,G29009700102004,2.9097E+11,77,7,29
1892,112074,G29009700103001,2.9097E+11,73,6,29
1893,112075,G29009700103002,2.9097E+11,68,5,29
1894,112076,G29009700103003,2.9097E+11,94,9,29
1895,112077,G29009700104001,2.9097E+11,54,3,29
1896,112078,G29009700104002,2.9097E+11,62,4,29
1897,112079,G29009700104003,2.9097E+11,64,5,29
1898,112080,G29009700105001,2.9097E+11,48,3,29
1899,112081,G29009700105002,2.9097E+11,75,6,29
1900,112082,G29009700105003,2.9097E+11,38,2,29
1901,112083,G29009700105004,2.9097E+11,68,5,29
1902,112084,G29009700105005,2.9097E+11,67,5,29
1903,112085,G29009700105006,2.9097E+11,72,6,29
1904,112086,G29009700106001,2.9097E+11,88,8,29
1905,112087,G29009700106002,2.9097E+11,88,8,29
1906,112088,G29009700106003,2.9097E+11,79,7,29
1907,112089,G29009700106004,2.9097E+11,93,9,29
1908,112090,G29009700106005,2.9097E+11,73,6,29
1909,112091,G29009700106006,2.9097E+11,73,6,29
1910,112092,G29009700107001,2.9097E+11,80,7,29
1911,112093,G29009700107002,2.9097E+11,79,7,29
1912,112094,G29009700107003,2.9097E+11,67,5,29
1913,112095,G29009700108001,2.9097E+11,91,9,29
1914,112096,G29009700108002,2.9097E+11,98,10,29
1915,112097,G29009700108003,2.9097E+11,93,9,29
1916,112098,G29009700108004,2.9097E+11,85,8,29
1917,112099,G29009700108005,2.9097E+11,87,8,29
1918,112100,G29009700109001,2.9097E+11,61,4,29
1919,112101,G29009700109002,2.9097E+11,68,5,29
1920,112102,G29009700109003,2.9097E+11,82,7,29
1921,112103,G29009700109004,2.9097E+11,65,5,29
1922,112104,G29009700110001,2.9097E+11,80,7,29
1923,112105,G29009700110002,2.9097E+11,87,8,29
1924,112106,G29009700110003,2.9097E+11,56,4,29
1925,112107,G29009700110004,2.9097E+11,97,10,29
1926,112108,G29009700110005,2.9097E+11,96,10,29
1927,112109,G29009700111001,2.9097E+11,49,3,29
1928,112110,G29009700111002,2.9097E+11,84,8,29
1929,112111,G29009700112001,2.9097E+11,45,2,29
1930,112112,G29009700112002,2.9097E+11,63,5,29
1931,112113,G29009700112003,2.9097E+11,68,5,29
1932,112114,G29009700112004,2.9097E+11,79,7,29
1933,112115,G29009700113001,2.9097E+11,74,6,29
1934,112116,G29009700113002,2.9097E+11,84,8,29
1935,112117,G29009700113003,2.9097E+11,72,6,29
1936,112118,G29009700113004,2.9097E+11,54,3,29
1937,112119,G29009700113005,2.9097E+11,52,3,29
1938,112120,G29009700114001,2.9097E+11,78,7,29
1939,112121,G29009700114002,2.9097E+11,65,5,29
1940,112122,G29009700114003,2.9097E+11,77,7,29
1941,112123,G29009700114004,2.9097E+11,80,7,29
1942,112124,G29009700115001,2.9097E+11,66,5,29
1943,112125,G29009700115002,2.9097E+11,60,4,29
1944,112126,G29009700115003,2.9097E+11,69,6,29
1945,112127,G29009700115004,2.9097E+11,89,9,29
1946,112128,G29009700115005,2.9097E+11,89,9,29
1947,112129,G29009700115006,2.9097E+11,88,8,29
1948,112130,G29009700116001,2.9097E+11,73,6,29
1949,112131,G29009700116002,2.9097E+11,92,9,29
1950,112132,G29009700116003,2.9097E+11,85,8,29
1951,112133,G29009700116004,2.9097E+11,94,9,29
1952,112134,G29009700116005,2.9097E+11,96,10,29
1953,112135,G29009700117001,2.9097E+11,89,9,29
1954,112136,G29009700117002,2.9097E+11,67,5,29
1955,112137,G29009700117003,2.9097E+11,80,7,29
1956,112138,G29009700117004,2.9097E+11,58,4,29
1957,112139,G29009700117005,2.9097E+11,77,7,29
1958,112140,G29009700118001,2.9097E+11,73,6,29
1959,112141,G29009700118002,2.9097E+11,91,9,29
1960,112142,G29009700118003,2.9097E+11,90,9,29
1961,112143,G29009700118004,2.9097E+11,75,6,29
1962,112144,G29009700119001,2.9097E+11,78,7,29
1963,112145,G29009700119002,2.9097E+11,55,3,29
1964,112146,G29009700119003,2.9097E+11,77,7,29
1965,112147,G29009700120001,2.9097E+11,56,4,29
1966,112148,G29009700120002,2.9097E+11,56,4,29
1967,112149,G29009700120003,2.9097E+11,90,9,29
1968,112150,G29009700120004,2.9097E+11,85,8,29
